match_id,gender,season,start_date,venue,innings,ball,ball_no,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,runs,runs_sum,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,wicket,wicket_sum,partnership_number,innings_runs,innings_wickets,innings_balls,balls_faced,partnership_length,runs_scored,partnership_score,ball_no_start,partnership_start,current_run_rate,rr_start,partnership_rr_start,target,balls_completed,balls_remaining,required_run_rate,required_rr_start,partnership_required_rr_start
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,12.2,66,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,L Lee,MK Villiers,1,0,,,,,,1,77,,,,,0,2,3,,,,15,,18,,52,,7.475409836,7.375,,,62,38,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,12.3,67,Manchester_Originals_women,Oval_Invincibles_women,L Lee,H Kaur,MK Villiers,1,0,,,,,,1,78,,,,,0,2,3,,,,16,,19,,52,,7.451612903,7.375,,,63,37,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,12.4,68,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,L Lee,MK Villiers,1,0,,,,,,1,79,,,,,0,2,3,,,,17,,20,,52,,7.428571429,7.375,,,64,36,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,12.5,69,Manchester_Originals_women,Oval_Invincibles_women,L Lee,H Kaur,MK Villiers,1,0,,,,,,1,80,,,,,0,2,3,,,,18,,21,,52,,7.40625,7.375,,,65,35,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,13.1,70,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,L Lee,MK Villiers,4,0,,,,,,4,84,,,,,0,2,3,,,,19,,25,,52,,7.384615385,7.375,,,66,34,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,13.2,71,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,L Lee,MK Villiers,4,0,,,,,,4,88,,,,,0,2,3,,,,20,,29,,52,,7.636363636,7.375,,,67,33,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,13.3,72,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,L Lee,MK Villiers,4,0,,,,,,4,92,,,,,0,2,3,,,,21,,33,,52,,7.880597015,7.375,,,68,32,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,13.4,73,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,L Lee,MK Villiers,0,0,,,,,,0,92,,,,,0,2,3,,,,22,,33,,52,,8.117647059,7.375,,,69,31,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,13.5,74,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,L Lee,MK Villiers,4,0,,,,,,4,96,,,,,0,2,3,,,,23,,37,,52,,8,7.375,,,70,30,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,14.1,75,Manchester_Originals_women,Oval_Invincibles_women,L Lee,H Kaur,NE Farrant,0,0,,,,,,0,96,caught,L Lee,,,1,3,3,,,,24,24,37,37,52,52,8.228571429,7.375,7.375,,71,29,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,14.2,76,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,NE Farrant,0,0,,,,,,0,96,,,,,0,3,4,,,,1,,0,,76,,8.112676056,8.112676056,,,72,28,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,14.3,77,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,NE Farrant,0,0,,,,,,0,96,,,,,0,3,4,,,,2,,0,,76,,8,8.112676056,,,73,27,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,14.4,78,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,NE Farrant,1,0,,,,,,1,97,,,,,0,3,4,,,,3,,1,,76,,7.890410959,8.112676056,,,74,26,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,14.5,79,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,M du Preez,NE Farrant,1,0,,,,,,1,98,,,,,0,3,4,,,,4,,2,,76,,7.864864865,8.112676056,,,75,25,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,15.1,80,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,D Gregory,0,0,,,,,,0,98,,,,,0,3,4,,,,5,,2,,76,,7.84,8.112676056,,,76,24,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,15.2,81,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,D Gregory,0,0,,,,,,0,98,,,,,0,3,4,,,,6,,2,,76,,7.736842105,8.112676056,,,77,23,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,15.3,82,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,D Gregory,0,0,,,,,,0,98,,,,,0,3,4,,,,7,,2,,76,,7.636363636,8.112676056,,,78,22,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,15.4,83,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,D Gregory,1,0,,,,,,1,99,,,,,0,3,4,,,,8,,3,,76,,7.538461538,8.112676056,,,79,21,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,15.5,84,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,M du Preez,D Gregory,4,0,,,,,,4,103,,,,,0,3,4,,,,9,,7,,76,,7.518987342,8.112676056,,,80,20,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,16.1,85,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,NE Farrant,0,0,,,,,,0,103,,,,,0,3,4,,,,10,,7,,76,,7.725,8.112676056,,,81,19,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,16.2,86,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,NE Farrant,4,0,,,,,,4,107,,,,,0,3,4,,,,11,,11,,76,,7.62962963,8.112676056,,,82,18,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,16.3,87,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,H Kaur,NE Farrant,1,0,,,,,,1,108,,,,,0,3,4,,,,12,,12,,76,,7.829268293,8.112676056,,,83,17,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,16.4,88,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,M du Preez,NE Farrant,0,0,,,,,,0,108,,,,,0,3,4,,,,13,,12,,76,,7.807228916,8.112676056,,,84,16,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,16.5,89,Manchester_Originals_women,Oval_Invincibles_women,H Kaur,M du Preez,NE Farrant,0,0,,,,,,0,108,caught,H Kaur,,,1,4,4,,,,14,14,12,12,76,76,7.714285714,8.112676056,8.112676056,,85,15,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,17.1,90,Manchester_Originals_women,Oval_Invincibles_women,S Ecclestone,M du Preez,M Kapp,1,0,,,,,,1,109,,,,,0,4,5,,,,1,,1,,90,,7.623529412,7.623529412,,,86,14,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,17.2,91,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,S Ecclestone,M Kapp,2,0,,,,,,2,111,,,,,0,4,5,,,,2,,3,,90,,7.604651163,7.623529412,,,87,13,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,17.3,92,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,S Ecclestone,M Kapp,1,0,,,,,,1,112,,,,,0,4,5,,,,3,,4,,90,,7.655172414,7.623529412,,,88,12,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,17.4,93,Manchester_Originals_women,Oval_Invincibles_women,S Ecclestone,M du Preez,M Kapp,1,0,,,,,,1,113,,,,,0,4,5,,,,4,,5,,90,,7.636363636,7.623529412,,,89,11,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,17.5,94,Manchester_Originals_women,Oval_Invincibles_women,M du Preez,S Ecclestone,M Kapp,0,0,,,,,,0,113,caught,M du Preez,,,1,5,5,,,,5,5,5,5,90,90,7.617977528,7.623529412,7.623529412,,90,10,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,18.1,95,Manchester_Originals_women,Oval_Invincibles_women,S Ecclestone,KL Cross,D Gregory,1,0,,,,,,1,114,,,,,0,5,6,,,,1,,1,,95,,7.533333333,7.533333333,,,91,9,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,18.2,96,Manchester_Originals_women,Oval_Invincibles_women,KL Cross,S Ecclestone,D Gregory,4,0,,,,,,4,118,,,,,0,5,6,,,,2,,5,,95,,7.516483516,7.533333333,,,92,8,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,18.3,97,Manchester_Originals_women,Oval_Invincibles_women,KL Cross,S Ecclestone,D Gregory,1,0,,,,,,1,119,,,,,0,5,6,,,,3,,6,,95,,7.695652174,7.533333333,,,93,7,,,
1252700,women,2021,21/07/2021,"Kennington Oval, London",1,18.4,98,Manchester_Originals_women,Oval_Invincibles_women,S Ecclestone,KL Cross,D Gregory,1,0,,,,,,1,120,,,,,0,5,6,,,,4,,7,,95,,7.677419355,7.533333333,,,94,6,,,
