match_id,gender,season,start_date,venue,innings,ball,ball_no,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,runs,runs_sum,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,wicket,wicket_sum,partnership_number,innings_runs,innings_wickets,innings_balls,balls_faced,partnership_length,runs_scored,partnership_score,ball_no_start,partnership_start,current_run_rate,rr_start,partnership_rr_start,target,balls_completed,balls_remaining,required_run_rate,required_rr_start,partnership_required_rr_start
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,0.1,1,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,SM Curran,TW Hartley,0,0,,,,,,0,0,,,,,0,0,1,,,,1,,0,,1,,,,,,1,99,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,0.2,2,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,SM Curran,TW Hartley,1,0,,,,,,1,1,,,,,0,0,1,,,,2,,1,,1,,0,,,,2,98,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,0.3,3,Oval_Invincibles_men,Manchester_Originals_men,SM Curran,JJ Roy,TW Hartley,0,0,,,,,,0,1,,,,,0,0,1,,,,3,,1,,1,,3,,,,3,97,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,0.4,4,Oval_Invincibles_men,Manchester_Originals_men,SM Curran,JJ Roy,TW Hartley,6,0,,,,,,6,7,,,,,0,0,1,,,,4,,7,,1,,2,,,,4,96,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,0.5,5,Oval_Invincibles_men,Manchester_Originals_men,SM Curran,JJ Roy,TW Hartley,0,0,,,,,,0,7,bowled,SM Curran,,,1,1,1,,,,5,5,7,7,1,1,10.5,,,,5,95,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,1.1,6,Oval_Invincibles_men,Manchester_Originals_men,SP Narine,JJ Roy,TW Hartley,0,0,,,,,,0,7,,,,,0,1,2,,,,1,,0,,6,,8.4,8.4,,,6,94,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,1.2,7,Oval_Invincibles_men,Manchester_Originals_men,SP Narine,JJ Roy,TW Hartley,0,1,,,,1,,1,8,,,,,0,1,2,,,,2,,1,,6,,7,8.4,,,7,93,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,1.3,8,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,SP Narine,TW Hartley,0,0,,,,,,0,8,,,,,0,1,2,,,,3,,1,,6,,6.857142857,8.4,,,8,92,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,1.4,9,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,SP Narine,TW Hartley,1,0,,,,,,1,9,,,,,0,1,2,,,,4,,2,,6,,6,8.4,,,9,91,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,1.5,10,Oval_Invincibles_men,Manchester_Originals_men,SP Narine,JJ Roy,TW Hartley,1,0,,,,,,1,10,,,,,0,1,2,,,,5,,3,,6,,6,8.4,,,10,90,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,2.1,11,Oval_Invincibles_men,Manchester_Originals_men,SP Narine,JJ Roy,FJ Klaassen,1,0,,,,,,1,11,,,,,0,1,2,,,,6,,4,,6,,6,8.4,,,11,89,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,2.2,12,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,SP Narine,FJ Klaassen,4,0,,,,,,4,15,,,,,0,1,2,,,,7,,8,,6,,6,8.4,,,12,88,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,2.3,13,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,SP Narine,FJ Klaassen,1,0,,,,,,1,16,,,,,0,1,2,,,,8,,9,,6,,7.5,8.4,,,13,87,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,2.4,14,Oval_Invincibles_men,Manchester_Originals_men,SP Narine,JJ Roy,FJ Klaassen,0,0,,,,,,0,16,lbw,SP Narine,,,1,2,2,,,,9,9,9,9,6,6,7.384615385,8.4,8.4,,14,86,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,2.5,15,Oval_Invincibles_men,Manchester_Originals_men,WG Jacks,JJ Roy,FJ Klaassen,1,0,,,,,,1,17,,,,,0,2,3,,,,1,,1,,15,,6.857142857,6.857142857,,,15,85,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,3.1,16,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,WG Jacks,ST Finn,4,0,,,,,,4,21,,,,,0,2,3,,,,2,,5,,15,,6.8,6.857142857,,,16,84,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,3.2,17,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,WG Jacks,ST Finn,4,0,,,,,,4,25,,,,,0,2,3,,,,3,,9,,15,,7.875,6.857142857,,,17,83,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,3.3,18,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,WG Jacks,ST Finn,1,0,,,,,,1,26,,,,,0,2,3,,,,4,,10,,15,,8.823529412,6.857142857,,,18,82,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,3.4,19,Oval_Invincibles_men,Manchester_Originals_men,WG Jacks,JJ Roy,ST Finn,1,0,,,,,,1,27,,,,,0,2,3,,,,5,,11,,15,,8.666666667,6.857142857,,,19,81,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,3.5,20,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,WG Jacks,ST Finn,0,0,,,,,,0,27,,,,,0,2,3,,,,6,,11,,15,,8.526315789,6.857142857,,,20,80,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,4.1,21,Oval_Invincibles_men,Manchester_Originals_men,WG Jacks,JJ Roy,TW Hartley,1,0,,,,,,1,28,,,,,0,2,3,,,,7,,12,,15,,8.1,6.857142857,,,21,79,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,4.2,22,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,WG Jacks,TW Hartley,4,0,,,,,,4,32,,,,,0,2,3,,,,8,,16,,15,,8,6.857142857,,,22,78,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,4.3,23,Oval_Invincibles_men,Manchester_Originals_men,JJ Roy,WG Jacks,TW Hartley,0,0,,,,,,0,32,caught,JJ Roy,,,1,3,3,,,,9,9,16,16,15,15,8.727272727,6.857142857,6.857142857,,23,77,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,4.4,24,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,WG Jacks,TW Hartley,1,0,,,,,,1,33,,,,,0,3,4,,,,1,,1,,24,,8.347826087,8.347826087,,,24,76,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,4.5,25,Oval_Invincibles_men,Manchester_Originals_men,WG Jacks,SW Billings,TW Hartley,1,0,,,,,,1,34,,,,,0,3,4,,,,2,,2,,24,,8.25,8.347826087,,,25,75,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,5.1,26,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,WG Jacks,CR Brathwaite,0,0,,,,,,0,34,,,,,0,3,4,,,,3,,2,,24,,8.16,8.347826087,,,26,74,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,5.2,27,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,WG Jacks,CR Brathwaite,1,0,,,,,,1,35,,,,,0,3,4,,,,4,,3,,24,,7.846153846,8.347826087,,,27,73,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,5.3,28,Oval_Invincibles_men,Manchester_Originals_men,WG Jacks,SW Billings,CR Brathwaite,4,0,,,,,,4,39,,,,,0,3,4,,,,5,,7,,24,,7.777777778,8.347826087,,,28,72,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,5.4,29,Oval_Invincibles_men,Manchester_Originals_men,WG Jacks,SW Billings,CR Brathwaite,1,0,,,,,,1,40,,,,,0,3,4,,,,6,,8,,24,,8.357142857,8.347826087,,,29,71,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,5.5,30,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,WG Jacks,CR Brathwaite,1,0,,,,,,1,41,,,,,0,3,4,,,,7,,9,,24,,8.275862069,8.347826087,,,30,70,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,6.1,31,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,WG Jacks,MW Parkinson,1,0,,,,,,1,42,,,,,0,3,4,,,,8,,10,,24,,8.2,8.347826087,,,31,69,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,6.2,32,Oval_Invincibles_men,Manchester_Originals_men,WG Jacks,SW Billings,MW Parkinson,6,0,,,,,,6,48,,,,,0,3,4,,,,9,,16,,24,,8.129032258,8.347826087,,,32,68,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,6.3,33,Oval_Invincibles_men,Manchester_Originals_men,WG Jacks,SW Billings,MW Parkinson,0,0,,,,,,0,48,,,,,0,3,4,,,,10,,16,,24,,9,8.347826087,,,33,67,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,6.4,34,Oval_Invincibles_men,Manchester_Originals_men,WG Jacks,SW Billings,MW Parkinson,0,0,,,,,,0,48,caught,WG Jacks,,,1,4,4,,,,11,11,16,16,24,24,8.727272727,8.347826087,8.347826087,,34,66,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,6.5,35,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,MW Parkinson,1,0,,,,,,1,49,,,,,0,4,5,,,,1,,1,,35,,8.470588235,8.470588235,,,35,65,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,7.1,36,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,1,50,,,,,0,4,5,,,,2,,2,,35,,8.4,8.470588235,,,36,64,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,7.2,37,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,1,51,,,,,0,4,5,,,,3,,3,,35,,8.333333333,8.470588235,,,37,63,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,7.3,38,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,1,52,,,,,0,4,5,,,,4,,4,,35,,8.27027027,8.470588235,,,38,62,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,7.4,39,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,1,53,,,,,0,4,5,,,,5,,5,,35,,8.210526316,8.470588235,,,39,61,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,7.5,40,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CG Harrison,2,0,,,,,,2,55,,,,,0,4,5,,,,6,,7,,35,,8.153846154,8.470588235,,,40,60,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,8.1,41,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,ST Finn,1,0,,,,,,1,56,,,,,0,4,5,,,,7,,8,,35,,8.25,8.470588235,,,41,59,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,8.2,42,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,ST Finn,1,0,,,,,,1,57,,,,,0,4,5,,,,8,,9,,35,,8.195121951,8.470588235,,,42,58,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,8.3,43,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,ST Finn,0,0,,,,,,0,57,,,,,0,4,5,,,,9,,9,,35,,8.142857143,8.470588235,,,43,57,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,8.4,44,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,ST Finn,0,1,1,,,,,1,58,,,,,0,4,5,,,,10,,10,,35,,7.953488372,8.470588235,,,43,57,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,8.5,45,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,ST Finn,1,0,,,,,,1,59,,,,,0,4,5,,,,11,,11,,35,,8.093023256,8.470588235,,,44,56,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,8.6,46,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,ST Finn,0,0,,,,,,0,59,,,,,0,4,5,,,,12,,11,,35,,8.045454545,8.470588235,,,45,55,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,9.1,47,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,MW Parkinson,0,0,,,,,,0,59,,,,,0,4,5,,,,13,,11,,35,,7.866666667,8.470588235,,,46,54,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,9.2,48,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,MW Parkinson,1,0,,,,,,1,60,,,,,0,4,5,,,,14,,12,,35,,7.695652174,8.470588235,,,47,53,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,9.3,49,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,MW Parkinson,1,0,,,,,,1,61,,,,,0,4,5,,,,15,,13,,35,,7.659574468,8.470588235,,,48,52,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,9.4,50,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,MW Parkinson,6,0,,,,,,6,67,,,,,0,4,5,,,,16,,19,,35,,7.625,8.470588235,,,49,51,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,9.5,51,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,MW Parkinson,2,0,,,,,,2,69,,,,,0,4,5,,,,17,,21,,35,,8.204081633,8.470588235,,,50,50,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,10.1,52,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,CR Brathwaite,4,0,,,,,,4,73,,,,,0,4,5,,,,18,,25,,35,,8.28,8.470588235,,,51,49,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,10.2,53,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,CR Brathwaite,1,0,,,,,,1,74,,,,,0,4,5,,,,19,,26,,35,,8.588235294,8.470588235,,,52,48,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,10.3,54,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CR Brathwaite,4,0,,,,,,4,78,,,,,0,4,5,,,,20,,30,,35,,8.538461538,8.470588235,,,53,47,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,10.4,55,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CR Brathwaite,1,0,,,,,,1,79,,,,,0,4,5,,,,21,,31,,35,,8.830188679,8.470588235,,,54,46,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,10.5,56,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,CR Brathwaite,1,0,,,,,,1,80,,,,,0,4,5,,,,22,,32,,35,,8.777777778,8.470588235,,,55,45,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,11.1,57,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,FJ Klaassen,1,0,,,,,,1,81,,,,,0,4,5,,,,23,,33,,35,,8.727272727,8.470588235,,,56,44,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,11.2,58,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,FJ Klaassen,0,0,,,,,,0,81,,,,,0,4,5,,,,24,,33,,35,,8.678571429,8.470588235,,,57,43,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,11.3,59,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,FJ Klaassen,1,0,,,,,,1,82,,,,,0,4,5,,,,25,,34,,35,,8.526315789,8.470588235,,,58,42,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,11.4,60,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,FJ Klaassen,4,0,,,,,,4,86,,,,,0,4,5,,,,26,,38,,35,,8.482758621,8.470588235,,,59,41,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,11.5,61,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,FJ Klaassen,2,0,,,,,,2,88,,,,,0,4,5,,,,27,,40,,35,,8.745762712,8.470588235,,,60,40,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,12.1,62,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,1,89,,,,,0,4,5,,,,28,,41,,35,,8.8,8.470588235,,,61,39,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,12.2,63,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,1,90,,,,,0,4,5,,,,29,,42,,35,,8.754098361,8.470588235,,,62,38,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,12.3,64,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,1,91,,,,,0,4,5,,,,30,,43,,35,,8.709677419,8.470588235,,,63,37,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,12.4,65,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,1,92,,,,,0,4,5,,,,31,,44,,35,,8.666666667,8.470588235,,,64,36,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,12.5,66,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,1,93,,,,,0,4,5,,,,32,,45,,35,,8.625,8.470588235,,,65,35,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,13.1,67,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,1,94,,,,,0,4,5,,,,33,,46,,35,,8.584615385,8.470588235,,,66,34,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,13.2,68,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,1,95,,,,,0,4,5,,,,34,,47,,35,,8.545454545,8.470588235,,,67,33,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,13.3,69,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CG Harrison,0,0,,,,,,0,95,,,,,0,4,5,,,,35,,47,,35,,8.507462687,8.470588235,,,68,32,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,13.4,70,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CG Harrison,6,0,,,,,,6,101,,,,,0,4,5,,,,36,,53,,35,,8.382352941,8.470588235,,,69,31,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,13.5,71,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,CA Ingram,CG Harrison,4,0,,,,,,4,105,,,,,0,4,5,,,,37,,57,,35,,8.782608696,8.470588235,,,70,30,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,14.1,72,Oval_Invincibles_men,Manchester_Originals_men,CA Ingram,SW Billings,ST Finn,0,0,,,,,,0,105,caught,CA Ingram,,,1,5,5,,,,38,38,57,57,35,35,9,8.470588235,8.470588235,,71,29,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,14.2,73,Oval_Invincibles_men,Manchester_Originals_men,LJ Evans,SW Billings,ST Finn,0,0,,,,,,0,105,,,,,0,5,6,,,,1,,0,,73,,8.873239437,8.873239437,,,72,28,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,14.3,74,Oval_Invincibles_men,Manchester_Originals_men,LJ Evans,SW Billings,ST Finn,0,0,,,,,,0,105,caught,LJ Evans,,,1,6,6,,,,2,2,0,0,73,73,8.75,8.873239437,8.873239437,,73,27,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,14.4,75,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,SW Billings,ST Finn,4,0,,,,,,4,109,,,,,0,6,7,,,,1,,4,,75,,8.630136986,8.630136986,,,74,26,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,14.5,76,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,SW Billings,ST Finn,4,0,,,,,,4,113,,,,,0,6,7,,,,2,,8,,75,,8.837837838,8.630136986,,,75,25,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,15.1,77,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,SW Billings,MW Parkinson,1,0,,,,,,1,114,,,,,0,6,7,,,,3,,9,,75,,9.04,8.630136986,,,76,24,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,15.2,78,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,TK Curran,MW Parkinson,0,0,,,,,,0,114,,,,,0,6,7,,,,4,,9,,75,,9,8.630136986,,,77,23,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,15.3,79,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,TK Curran,MW Parkinson,1,0,,,,,,1,115,,,,,0,6,7,,,,5,,10,,75,,8.883116883,8.630136986,,,78,22,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,15.4,80,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,SW Billings,MW Parkinson,0,0,,,,,,0,115,,,,,0,6,7,,,,6,,10,,75,,8.846153846,8.630136986,,,79,21,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,15.5,81,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,SW Billings,MW Parkinson,1,0,,,,,,1,116,,,,,0,6,7,,,,7,,11,,75,,8.734177215,8.630136986,,,80,20,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,16.1,82,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,SW Billings,CR Brathwaite,4,0,,,,,,4,120,,,,,0,6,7,,,,8,,15,,75,,8.7,8.630136986,,,81,19,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,16.2,83,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,SW Billings,CR Brathwaite,1,0,,,,,,1,121,,,,,0,6,7,,,,9,,16,,75,,8.888888889,8.630136986,,,82,18,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,16.3,84,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,TK Curran,CR Brathwaite,1,0,,,,,,1,122,,,,,0,6,7,,,,10,,17,,75,,8.853658537,8.630136986,,,83,17,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,16.4,85,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,SW Billings,CR Brathwaite,0,0,,,,,,0,122,,,,,0,6,7,,,,11,,17,,75,,8.819277108,8.630136986,,,84,16,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,16.5,86,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,SW Billings,CR Brathwaite,1,0,,,,,,1,123,,,,,0,6,7,,,,12,,18,,75,,8.714285714,8.630136986,,,85,15,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,17.1,87,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,TK Curran,FJ Klaassen,4,0,,,,,,4,127,,,,,0,6,7,,,,13,,22,,75,,8.682352941,8.630136986,,,86,14,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,17.2,88,Oval_Invincibles_men,Manchester_Originals_men,SW Billings,TK Curran,FJ Klaassen,0,0,,,,,,0,127,caught,SW Billings,,,1,7,7,,,,14,14,22,22,75,75,8.860465116,8.630136986,8.630136986,,87,13,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,17.3,89,Oval_Invincibles_men,Manchester_Originals_men,NA Sowter,TK Curran,FJ Klaassen,4,0,,,,,,4,131,,,,,0,7,8,,,,1,,4,,89,,8.75862069,8.75862069,,,88,12,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,17.4,90,Oval_Invincibles_men,Manchester_Originals_men,NA Sowter,TK Curran,FJ Klaassen,0,0,,,,,,0,131,bowled,NA Sowter,,,1,8,8,,,,2,2,4,4,89,89,8.931818182,8.75862069,8.75862069,,89,11,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,17.5,91,Oval_Invincibles_men,Manchester_Originals_men,S Mahmood,TK Curran,FJ Klaassen,0,0,,,,,,0,131,,,,,0,8,9,,,,1,,0,,91,,8.831460674,8.831460674,,,90,10,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,18.1,92,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,S Mahmood,MW Parkinson,2,0,,,,,,2,133,,,,,0,8,9,,,,2,,2,,91,,8.733333333,8.831460674,,,91,9,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,18.2,93,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,S Mahmood,MW Parkinson,2,0,,,,,,2,135,,,,,0,8,9,,,,3,,4,,91,,8.769230769,8.831460674,,,92,8,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,18.3,94,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,S Mahmood,MW Parkinson,0,0,,,,,,0,135,,,,,0,8,9,,,,4,,4,,91,,8.804347826,8.831460674,,,93,7,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,18.4,95,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,S Mahmood,MW Parkinson,1,0,,,,,,1,136,,,,,0,8,9,,,,5,,5,,91,,8.709677419,8.831460674,,,94,6,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,18.5,96,Oval_Invincibles_men,Manchester_Originals_men,S Mahmood,TK Curran,MW Parkinson,1,0,,,,,,1,137,,,,,0,8,9,,,,6,,6,,91,,8.680851064,8.831460674,,,95,5,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,19.1,97,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,S Mahmood,TW Hartley,2,0,,,,,,2,139,,,,,0,8,9,,,,7,,8,,91,,8.652631579,8.831460674,,,96,4,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,19.2,98,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,S Mahmood,TW Hartley,0,0,,,,,,0,139,,,,,0,8,9,,,,8,,8,,91,,8.6875,8.831460674,,,97,3,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,19.3,99,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,S Mahmood,TW Hartley,0,0,,,,,,0,139,,,,,0,8,9,,,,9,,8,,91,,8.597938144,8.831460674,,,98,2,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,19.4,100,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,S Mahmood,TW Hartley,6,0,,,,,,6,145,,,,,0,8,9,,,,10,,14,,91,,8.510204082,8.831460674,,,99,1,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",1,19.5,101,Oval_Invincibles_men,Manchester_Originals_men,TK Curran,S Mahmood,TW Hartley,0,0,,,,,,0,145,,,,,0,8,9,145,8,101,11,11,14,14,91,91,8.787878788,8.831460674,8.831460674,,100,0,,,
1252666,men,2021,22/07/2021,"Kennington Oval, London",2,0.1,1,Manchester_Originals_men,Oval_Invincibles_men,PD Salt,JC Buttler,SM Curran,0,0,,,,,,0,0,,,,,0,0,1,,,,1,,0,,1,,,,,146,1,99,8.76,8.76,
